user_id,group,day,completed
94392,treatment,3,0
94393,control,9,0
94394,treatment,14,0
94395,control,11,0
94396,control,10,0
94397,control,12,0
94398,treatment,8,0
94399,treatment,1,0
94400,control,3,0
94401,control,2,0
94402,treatment,11,0
94403,control,9,0
94404,control,8,0
94405,treatment,1,0
94406,treatment,4,0
94407,control,7,0
94408,treatment,3,0
94409,control,12,0
94410,control,11,0
94411,treatment,1,0
94412,control,3,0
94413,treatment,2,0
94414,treatment,12,0
94415,control,1,0
94416,treatment,7,0
94417,treatment,2,0
94418,treatment,14,0
94419,control,12,0
94420,treatment,3,0
94421,control,13,0
94422,control,14,0
94423,treatment,12,0
94424,control,6,0
94425,control,1,0
94426,control,10,0
94427,control,3,0
94428,control,11,0
94429,control,9,0
94430,control,6,0
94431,control,2,0
94432,control,10,0
94433,treatment,2,0
94434,treatment,2,0
94435,control,13,0
94436,control,5,0
94437,control,11,0
94438,control,9,0
94439,control,12,0
94440,control,3,0
94441,control,5,0
94442,control,10,0
94443,control,1,0
94444,control,11,0
94445,treatment,12,0
94446,control,4,0
94447,control,7,0
94448,treatment,2,1
94449,control,10,0
94450,treatment,9,0
94451,control,9,0
94452,treatment,3,0
94453,control,10,0
94454,treatment,1,0
94455,control,2,0
94456,treatment,3,1
94457,control,6,0
94458,control,10,0
94459,control,13,0
94460,treatment,2,0
94461,control,6,0
94462,control,7,1
94463,control,4,0
94464,treatment,14,0
94465,treatment,5,0
94466,control,5,0
94467,control,10,0
94468,control,11,0
94469,control,12,0
94470,treatment,6,1
94471,control,10,0
94472,control,7,0
94473,control,4,0
94474,control,9,0
94475,treatment,12,0
94476,treatment,4,0
94477,control,8,0
94478,control,10,0
94479,control,8,0
94480,treatment,14,0
94481,control,14,1
94482,control,6,0
94483,treatment,3,0
94484,control,7,0
94485,control,10,0
94486,treatment,8,0
94487,control,6,0
94488,treatment,4,0
94489,control,5,0
94490,control,2,0
94491,control,8,0
94492,treatment,4,0
94493,control,4,0
94494,treatment,11,0
94495,control,13,0
94496,treatment,12,1
94497,control,12,0
94498,control,2,0
94499,treatment,8,0
94500,control,3,0
94501,control,4,0
94502,treatment,13,1
94503,treatment,1,0
94504,treatment,12,1
94505,treatment,4,0
94506,control,4,0
94507,treatment,7,0
94508,treatment,8,0
94509,treatment,1,0
94510,treatment,10,0
94511,control,3,0
94512,control,1,0
94513,treatment,1,0
94514,treatment,3,0
94515,control,2,0
94516,control,13,0
94517,control,8,0
94518,control,14,0
94519,control,1,0
94520,control,8,0
94521,control,14,0
94522,treatment,9,0
94523,treatment,13,1
94524,control,8,0
94525,control,10,1
94526,control,10,0
94527,control,10,0
94528,treatment,14,0
94529,control,3,0
94530,control,11,0
94531,control,14,0
94532,control,4,0
94533,treatment,14,0
94534,treatment,8,0
94535,control,2,0
94536,treatment,12,0
94537,control,2,0
94538,treatment,12,0
94539,treatment,7,0
94540,control,14,0
94541,treatment,10,0
94542,control,4,0
94543,treatment,8,0
94544,control,1,0
94545,control,11,0
94546,treatment,5,0
94547,control,9,0
94548,control,13,1
94549,treatment,6,1
94550,control,9,0
94551,treatment,1,0
94552,control,2,0
94553,treatment,6,0
94554,control,11,0
94555,control,5,0
94556,treatment,8,0
94557,treatment,6,0
94558,control,3,0
94559,treatment,3,0
94560,control,12,0
94561,control,6,0
94562,control,8,0
94563,treatment,9,0
94564,control,4,0
94565,control,11,0
94566,treatment,3,0
94567,treatment,11,0
94568,treatment,13,0
94569,treatment,13,0
94570,treatment,8,0
94571,control,11,0
94572,control,6,0
94573,treatment,1,0
94574,treatment,9,0
94575,treatment,10,0
94576,treatment,5,0
94577,control,13,0
94578,treatment,1,0
94579,treatment,6,0
94580,control,13,0
94581,treatment,8,0
94582,control,3,0
94583,control,11,0
94584,control,2,1
94585,control,7,0
94586,control,6,0
94587,control,13,0
94588,treatment,6,0
94589,treatment,6,0
94590,treatment,14,0
94591,treatment,3,0
94592,treatment,6,0
94593,control,11,0
94594,control,13,0
94595,control,1,0
94596,control,8,0
94597,control,8,0
94598,treatment,4,0
94599,treatment,2,0
94600,control,12,0
94601,treatment,4,0
94602,treatment,12,0
94603,control,7,0
94604,treatment,14,0
94605,control,11,0
94606,treatment,6,0
94607,control,5,0
94608,control,6,0
94609,treatment,10,0
94610,control,1,0
94611,treatment,2,0
94612,treatment,12,0
94613,treatment,10,0
94614,control,13,0
94615,treatment,11,0
94616,treatment,9,0
94617,treatment,1,0
94618,control,7,1
94619,treatment,14,0
94620,control,8,0
94621,control,3,0
94622,treatment,2,0
94623,control,5,0
94624,control,14,0
94625,control,5,0
94626,treatment,8,0
94627,treatment,3,0
94628,treatment,14,0
94629,control,7,0
94630,control,8,0
94631,treatment,11,0
94632,treatment,8,0
94633,control,2,0
94634,control,2,0
94635,control,13,0
94636,control,5,1
94637,control,12,0
94638,control,12,0
94639,control,9,0
94640,treatment,5,0
94641,control,8,0
94642,treatment,7,0
94643,control,4,0
94644,treatment,1,0
94645,treatment,2,0
94646,control,6,0
94647,control,4,1
94648,treatment,14,0
94649,control,5,0
94650,treatment,7,0
94651,control,2,0
94652,control,6,0
94653,treatment,13,0
94654,treatment,10,0
94655,control,10,0
94656,treatment,6,0
94657,control,5,0
94658,control,12,0
94659,control,14,0
94660,control,2,0
94661,control,7,0
94662,control,1,0
94663,control,14,0
94664,treatment,10,0
94665,control,14,0
94666,control,4,0
94667,control,10,0
94668,treatment,7,0
94669,control,5,0
94670,control,12,1
94671,treatment,2,1
94672,control,7,0
94673,control,4,0
94674,treatment,7,0
94675,treatment,8,0
94676,treatment,12,0
94677,control,5,0
94678,control,3,1
94679,control,13,0
94680,control,7,1
94681,treatment,5,0
94682,control,9,0
94683,treatment,4,1
94684,treatment,4,0
94685,treatment,5,0
94686,control,10,0
94687,control,9,0
94688,control,10,0
94689,treatment,13,0
94690,control,6,0
94691,control,7,0
94692,control,5,0
94693,control,7,0
94694,treatment,12,0
94695,control,11,0
94696,control,10,0
94697,control,10,0
94698,control,5,0
94699,control,6,0
94700,control,10,0
94701,control,1,0
94702,control,14,0
94703,control,14,0
94704,control,13,0
94705,control,5,0
94706,control,7,0
94707,treatment,2,0
94708,control,5,0
94709,treatment,4,1
94710,control,9,0
94711,treatment,4,0
94712,treatment,13,0
94713,treatment,1,0
94714,control,10,0
94715,treatment,7,0
94716,control,6,0
94717,control,6,0
94718,control,4,0
94719,treatment,11,0
94720,treatment,14,0
94721,treatment,11,1
94722,treatment,14,0
94723,treatment,14,0
94724,control,13,0
94725,control,1,0
94726,control,7,0
94727,control,7,1
94728,control,9,1
94729,control,14,0
94730,control,8,0
94731,treatment,1,0
94732,control,9,0
94733,control,14,1
94734,treatment,4,0
94735,treatment,10,0
94736,treatment,7,0
94737,control,5,0
94738,control,9,0
94739,treatment,12,0
94740,control,4,0
94741,treatment,4,0
94742,control,4,0
94743,control,1,0
94744,treatment,2,0
94745,treatment,14,0
94746,treatment,8,1
94747,treatment,3,0
94748,control,6,0
94749,treatment,11,0
94750,treatment,10,1
94751,control,7,0
94752,treatment,11,0
94753,control,10,0
94754,control,4,0
94755,treatment,6,0
94756,control,5,1
94757,treatment,10,0
94758,control,3,0
94759,control,11,0
94760,control,12,0
94761,treatment,2,1
94762,treatment,8,0
94763,control,3,0
94764,control,10,0
94765,control,8,0
94766,treatment,2,0
94767,treatment,7,0
94768,treatment,10,0
94769,treatment,4,0
94770,control,12,0
94771,control,9,0
94772,control,14,0
94773,control,5,0
94774,control,11,0
94775,treatment,6,1
94776,treatment,2,0
94777,control,13,0
94778,control,6,0
94779,control,12,0
94780,control,6,0
94781,control,3,0
94782,treatment,8,0
94783,treatment,7,0
94784,control,13,0
94785,control,6,0
94786,control,6,0
94787,control,3,0
94788,treatment,11,0
94789,control,1,0
94790,treatment,10,0
94791,control,8,0
94792,treatment,13,0
94793,treatment,2,1
94794,control,2,0
94795,control,11,0
94796,treatment,8,0
94797,treatment,11,0
94798,control,7,0
94799,control,13,1
94800,treatment,4,0
94801,treatment,3,0
94802,control,5,0
94803,treatment,11,0
94804,treatment,9,0
94805,control,8,1
94806,control,13,0
94807,control,14,0
94808,control,7,0
94809,control,9,0
94810,control,3,0
94811,control,1,0
94812,control,14,0
94813,control,6,0
94814,control,12,0
94815,control,5,0
94816,control,4,0
94817,control,8,0
94818,control,3,0
94819,treatment,2,0
94820,control,8,0
94821,control,12,0
94822,control,14,1
94823,control,1,0
94824,treatment,13,1
94825,control,10,0
94826,control,3,0
94827,control,9,0
94828,control,12,0
94829,treatment,11,0
94830,control,1,0
94831,control,14,0
94832,treatment,4,0
94833,control,3,0
94834,control,1,0
94835,control,14,0
94836,control,11,0
94837,treatment,13,0
94838,treatment,8,0
94839,control,13,1
94840,control,10,0
94841,treatment,14,0
94842,control,13,0
94843,control,5,0
94844,control,6,0
94845,control,14,0
94846,control,3,0
94847,control,9,0
94848,treatment,5,0
94849,control,13,1
94850,treatment,3,0
94851,control,14,0
94852,control,8,0
94853,control,5,0
94854,control,14,0
94855,control,3,0
94856,control,12,0
94857,control,8,0
94858,control,11,0
94859,treatment,11,0
94860,treatment,13,0
94861,treatment,1,0
94862,treatment,10,0
94863,control,4,0
94864,control,8,0
94865,control,14,0
94866,treatment,9,0
94867,control,12,0
94868,control,14,0
94869,control,13,0
94870,control,6,0
94871,control,9,0
94872,treatment,10,0
94873,treatment,5,0
94874,control,11,0
94875,control,11,0
94876,treatment,5,0
94877,control,13,0
94878,control,14,1
94879,treatment,11,0
94880,control,11,0
94881,control,10,0
94882,control,4,0
94883,control,3,0
94884,treatment,14,0
94885,control,5,0
94886,control,1,0
94887,treatment,10,0
94888,treatment,3,0
94889,control,7,0
94890,treatment,4,0
94891,treatment,13,0
94892,control,6,0
94893,control,4,0
94894,treatment,6,0
94895,control,10,0
94896,treatment,6,0
94897,control,14,0
94898,control,2,0
94899,control,2,0
94900,control,11,0
94901,control,7,0
94902,control,8,1
94903,control,7,0
94904,treatment,2,0
94905,treatment,9,0
94906,control,1,0
94907,control,11,0
94908,control,12,0
94909,control,3,0
94910,control,7,0
94911,treatment,1,0
94912,treatment,9,0
94913,treatment,8,0
94914,control,10,0
94915,control,3,0
94916,control,10,0
94917,treatment,6,0
94918,control,10,0
94919,control,4,0
94920,control,13,0
94921,treatment,2,0
94922,control,2,0
94923,control,1,0
94924,treatment,1,0
94925,control,12,0
94926,treatment,14,0
94927,control,11,0
94928,control,13,0
94929,control,8,0
94930,treatment,12,0
94931,control,6,0
94932,treatment,7,0
94933,treatment,5,0
94934,control,3,0
94935,control,14,0
94936,treatment,6,0
94937,control,14,0
94938,treatment,14,0
94939,treatment,11,0
94940,control,3,0
94941,control,6,0
94942,treatment,6,0
94943,control,12,0
94944,control,5,1
94945,control,12,0
94946,control,14,0
94947,control,10,0
94948,control,6,0
94949,control,2,0
94950,treatment,8,1
94951,control,1,0
94952,control,2,0
94953,control,4,0
94954,control,2,0
94955,control,1,0
94956,control,4,0
94957,treatment,11,1
94958,control,11,0
94959,control,1,0
94960,treatment,7,0
94961,treatment,10,0
94962,control,9,1
94963,control,7,0
94964,treatment,6,0
94965,control,5,0
94966,treatment,5,1
94967,treatment,4,0
94968,control,9,0
94969,treatment,13,0
94970,control,1,0
94971,treatment,11,0
94972,control,1,0
94973,treatment,9,0
94974,control,6,0
94975,control,1,0
94976,control,14,0
94977,control,6,0
94978,treatment,4,0
94979,control,12,0
94980,control,1,1
94981,control,3,0
94982,treatment,2,0
94983,control,1,0
94984,control,7,0
94985,control,7,0
94986,treatment,5,0
94987,control,10,0
94988,treatment,6,0
94989,control,13,0
94990,treatment,4,0
94991,treatment,2,1
94992,treatment,8,0
94993,treatment,10,0
94994,treatment,8,0
94995,control,11,0
94996,treatment,14,0
94997,control,5,0
94998,treatment,13,1
94999,control,6,0
95000,treatment,6,0
95001,treatment,14,0
95002,control,3,0
95003,control,4,0
95004,treatment,13,0
95005,treatment,3,0
95006,treatment,9,0
95007,control,13,0
95008,control,14,0
95009,treatment,2,0
95010,treatment,2,0
95011,control,8,0
95012,treatment,13,1
95013,control,7,0
95014,treatment,14,0
95015,control,4,0
95016,treatment,2,0
95017,control,7,0
95018,treatment,10,0
95019,treatment,3,0
95020,treatment,14,0
95021,control,6,0
95022,control,2,0
95023,treatment,4,0
95024,treatment,9,0
95025,control,7,1
95026,control,3,0
95027,control,2,0
95028,treatment,11,0
95029,treatment,8,1
95030,treatment,7,0
95031,treatment,5,0
95032,control,8,1
95033,treatment,8,1
95034,treatment,14,0
95035,control,11,0
95036,control,14,0
95037,control,12,0
95038,control,6,0
95039,treatment,7,0
95040,control,4,0
95041,control,13,0
95042,treatment,2,0
95043,control,14,0
95044,control,10,0
95045,control,10,0
95046,treatment,13,0
95047,control,1,0
95048,control,8,0
95049,control,13,1
95050,control,7,0
95051,control,9,0
95052,control,10,0
95053,control,4,0
95054,control,3,0
95055,control,4,0
95056,control,3,1
95057,treatment,10,0
95058,control,13,0
95059,treatment,6,0
95060,treatment,3,0
95061,treatment,3,0
95062,treatment,14,0
95063,treatment,1,0
95064,control,12,0
95065,control,3,0
95066,control,6,0
95067,control,11,0
95068,control,8,0
95069,control,9,0
95070,treatment,3,0
95071,treatment,10,0
95072,control,10,0
95073,control,10,1
95074,treatment,14,0
95075,control,2,0
95076,control,14,0
95077,treatment,14,0
95078,control,4,0
95079,treatment,1,0
95080,control,6,0
95081,control,5,0
95082,control,11,1
95083,control,13,0
95084,treatment,9,0
95085,control,7,0
95086,treatment,2,0
95087,control,6,0
95088,control,12,0
95089,treatment,3,0
95090,treatment,8,0
95091,control,13,0
95092,control,5,0
95093,treatment,4,0
95094,treatment,5,0
95095,treatment,7,0
95096,control,12,0
95097,control,12,0
95098,treatment,1,0
95099,treatment,7,0
95100,treatment,14,0
95101,treatment,11,0
95102,control,6,0
95103,control,11,0
95104,control,6,0
95105,control,12,0
95106,control,11,0
95107,treatment,12,0
95108,control,8,0
95109,treatment,3,0
95110,control,14,0
95111,control,6,0
95112,control,13,0
95113,control,6,0
95114,control,4,0
95115,control,6,0
95116,control,8,0
95117,control,1,0
95118,treatment,9,0
95119,control,2,0
95120,treatment,2,0
95121,control,13,0
95122,treatment,7,0
95123,treatment,6,0
95124,control,6,0
95125,control,2,0
95126,treatment,12,0
95127,treatment,7,0
95128,control,12,0
95129,control,5,0
95130,control,4,0
95131,control,13,0
95132,control,13,1
95133,treatment,10,0
95134,control,7,0
95135,treatment,1,0
95136,control,5,0
95137,treatment,12,0
95138,control,14,0
95139,treatment,7,0
95140,treatment,3,0
95141,treatment,11,0
95142,control,13,0
95143,treatment,8,1
95144,control,2,0
95145,control,12,0
95146,control,2,1
95147,control,11,0
95148,control,9,0
95149,control,6,0
95150,control,12,0
95151,treatment,13,0
95152,treatment,2,0
95153,control,9,0
95154,control,5,0
95155,treatment,3,0
95156,treatment,12,0
95157,control,6,0
95158,control,11,0
95159,treatment,13,0
95160,control,2,0
95161,control,6,0
95162,control,7,0
95163,control,8,0
95164,treatment,6,0
95165,control,12,0
95166,control,8,0
95167,treatment,1,0
95168,control,8,0
95169,control,10,0
95170,treatment,12,0
95171,control,12,1
95172,treatment,3,0
95173,treatment,10,0
95174,treatment,8,0
95175,control,9,0
95176,treatment,8,0
95177,treatment,6,0
95178,control,6,0
95179,control,10,0
95180,control,8,0
95181,treatment,10,0
95182,control,13,0
95183,control,11,0
95184,treatment,14,0
95185,treatment,13,0
95186,treatment,6,0
95187,control,4,0
95188,control,9,0
95189,control,2,0
95190,control,13,0
95191,treatment,11,0
95192,control,3,0
95193,control,5,0
95194,control,6,0
95195,treatment,3,0
95196,treatment,4,0
95197,control,14,0
95198,treatment,8,1
95199,treatment,4,0
95200,control,2,0
95201,treatment,9,0
95202,treatment,7,0
95203,control,10,1
95204,control,9,0
95205,control,12,0
95206,control,3,0
95207,control,5,0
95208,control,13,0
95209,control,4,0
95210,control,8,0
95211,control,14,0
95212,control,4,0
95213,control,6,0
95214,control,14,0
95215,treatment,9,1
95216,control,12,0
95217,control,1,0
95218,control,11,0
95219,treatment,9,1
95220,control,10,0
95221,treatment,9,0
95222,treatment,11,0
95223,control,12,0
95224,control,9,0
95225,treatment,14,0
95226,treatment,1,0
95227,treatment,3,0
95228,control,11,0
95229,control,13,0
95230,treatment,3,0
95231,control,5,0
95232,control,12,0
95233,treatment,5,0
95234,treatment,1,0
95235,treatment,3,0
95236,treatment,2,0
95237,control,1,0
95238,treatment,5,0
95239,treatment,8,1
95240,control,3,0
95241,control,5,0
95242,control,7,0
95243,control,7,1
95244,control,2,1
95245,treatment,3,0
95246,treatment,9,0
95247,control,9,0
95248,treatment,1,0
95249,control,12,0
95250,control,4,0
95251,treatment,5,0
95252,treatment,5,1
95253,treatment,12,0
95254,treatment,6,0
95255,control,4,0
95256,control,6,0
95257,treatment,12,0
95258,control,10,0
95259,control,1,0
95260,treatment,6,0
95261,treatment,3,0
95262,control,8,0
95263,control,5,0
95264,control,6,0
95265,control,4,0
95266,treatment,7,1
95267,control,8,0
95268,treatment,6,1
95269,control,2,0
95270,control,8,0
95271,control,14,0
95272,control,4,0
95273,treatment,1,1
95274,control,12,0
95275,control,12,0
95276,control,10,0
95277,treatment,4,0
95278,control,14,0
95279,control,14,0
95280,control,9,0
95281,control,7,0
95282,control,3,0
95283,control,5,0
95284,control,2,0
95285,treatment,4,0
95286,treatment,12,0
95287,control,7,1
95288,treatment,14,0
95289,control,6,0
95290,control,3,0
95291,control,11,0
95292,treatment,12,0
95293,control,14,0
95294,treatment,3,0
95295,treatment,12,0
95296,control,7,0
95297,treatment,8,0
95298,control,6,0
95299,treatment,14,0
95300,control,12,1
95301,control,12,0
95302,treatment,13,0
95303,treatment,4,0
95304,control,11,0
95305,control,6,0
95306,control,6,1
95307,treatment,9,0
95308,control,8,0
95309,control,2,0
95310,treatment,2,0
95311,control,2,0
95312,treatment,2,0
95313,control,14,0
